"아이스하키 박우상 종료 직전 동점골 한국 카자흐스탄과 무승부,한국 아이스하키가 카자흐스탄과 맞설 정도로 성장했다. 한국 선발팀은 7일 고양 어울림누리에서 벌어진 카자흐스탄 선발팀과의 평가전에서 슛아웃 접전 끝에 2대2로 비겼다 이날 경기는 친선경기와 별도로 벌어진 승부샷에서 카자흐스탄에 2대3으로 졌다. 3피리어드 종료 9초전 한국 대표팀은 박우상의 동점골로 드라마틱한 동점을 만들어내며 팬들의 환호를 이끌어냈다. 하지만 승자는 슛아웃 접전 끝에 승리한 카자흐스탄의 몫이었다. 박우상이 대표팀 에이스임을 확인한 경기였다. 1대2로 한점차로 뒤진 종료 1분전 박우상은 골리를 빼고 공격수를 투입한 파상 공세에서 혼전 상황을 틈타 카자흐스탄 넷망을 흔들었다. 1차전에 이어서 출전한 마이클 스위프트도 국가대표팀 유니폼을 입은 이후 첫 골을 신고했다. 브라이언 영도 팀의 주축 수비수로 출격해 파상공세로 전력을 다한 카자흐스탄 수비진을 견고히 잘 막아냈다. 선수단 전원이 아시아리그 출신으로 탈바꿈한 한국 대표팀은 사실상 정예 멤버로 총출동했다. 안양 한라 상무 선수들이 대거 합류한 한국 대표팀은 1차전 멤버 5명을 제외한 모든 선수들을 바꿨다. 한편 귀화선수 출신 라던스키는 부상으로 제외되어 100% 전력을 구축하지 못했다. 1피리어드 8분경부터 한국 대표팀은 링크장을 넓게 사용하면서 세계선수권과 아시아리그에서 수차례 호흡을 맞춘 패턴 플레이를 보여주기 시작했다.1피리어드 9분경 이용준 FW 대명 상무 의 슈팅이 윗 천장을 맞고 나오면서 선취골 찬스를 놓쳤다. 이후 한국 벤치에서는 항의를 했지만 주심은 노골을 선언했다. 선취골 기회를 놓친 한국 대표팀은 1피리어드 15분경 주축 공격수 미하일 라흐마노프 FW 바르스 아스타나 에게 선취골을 헌납했다. 카자흐스탄 1라인 주축인 알렉세이 안시페로프 FW 바르스 아스타나 와의 콤비 플레이에 한국 대표팀은 순간 주춤했다. 여기서 마이클 스위프트 FW 하이원 의 한 방에 경기 흐름이 바꾸는데 성공했다. 초청 선수로 합류한 마이클 스위프트가 종료 35초전 5대3 파워플레이 기회에서 45도 지점에서 호쾌한 슬랩샷으로 동점골을 성공시켰다. 1대1 동점을 만든 한국 대표팀은 이후 침울했던 분위기를 바꿔나갔다. 2피리어드에서 1대1 접전 상황을 의식한 듯 카자흐스탄은 두 번째 골을 넣기 위해 총력을 다하며 슈팅 31회를 때려냈다. 그렇지만 한국 대표팀은 뛰어난 수비커버 능력으로 1대1 동점 상황을 그대로 유지했다. 세계선수권과 아시아리그에서 보여준 뛰어난 응집력이 보여줬다. 3피리어드부터 4조에서 3조 위주로 돌린 한국 대표팀은 카자흐스탄을 상대로 몰아치기 시작했다. 경기 시작 직후 31초만에 스위프트 박우상 이용준 라인을 중심으로 몰아치기 시작했다. 스위프트는 힘이 좋은 박우상을 옆에 두고 브라이언 영을 뒤에 두면서 틈이 있을 때마다 날카로운 슈팅을 때려냈다. 세계선수권 당시의 집중력으로 완전히 돌아간 한국 대표팀은 쉽게 골문을 허락하지 않았다. 카자흐스탄도 1차전과 달리 예리한 공격이 통하지 않으며 세밀함이 떨어졌다. 되려 종료 5분을 남기고 조민호의 단독 돌파로 득점 찬스를 만들었지만 얀코프 골리의 선방에 막혔다. 막판 수비 집중력이 흐트러진 한국 대표팀은 막판 1분 20초전 쿠디야코프에 불의의 일격을 맞으며 실점했다. 1 2가 된 한국 대표팀은 패배의 그림자가 드리워졌다. 하지만 한국 대표팀은 이에 흔들리지 않고 남은 시간동안 총력을 다하기 시작했다. 종료 9초전 박우상의 극적인 득점으로 또 다시 동점을 만들어냈다. 한국 대표팀은 골리를 빼고 6명의 플레이어를 내세워 공격에 임했고 3 4명의 선수들이 골 크리스 존을 싸매며 파상적인 공격을 한 끝에 득점을 성공시키며 2 2가 됐다. 이후 경기는 무승부로 마무리됐다. 이후 경기 결과와 상관없이 별도의 승부샷을 가졌고 2 3으로 패했다. 한국 대표팀에서는 박우상 이돈구가 득점을 성공시켰다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000029,2013.11.07"
"아이스하키 고려대 공격수 위주로 뽑았다.,보성고등학교 서영준 고려대가 공격수 위주로 신입생을 대폭 보강했다. 고려대가 9일 공식 발표한 2014년 아이스하키 특기생 합격자 명단에 의하면 올시즌 고교리그 포인트 랭킹 1위인 김민철 중동고 과 2위 서영준 보성고 등 총 8명이 선발됐다. 경기고등학교 서경준 합격자 명단에는 김민철 외에 신동철 경복고 장용원 선덕고 윤준 보성고 김도형 광성고 이 수비수로는 서영준 외에 서경준 경기고 그리고 골리 이연승이 각각 뽑혔다. 학교별로는 보성고와 경복고가 2명씩이고 각 고교에서 고르게 선발된 것이 특징이다. 김민철은 올해 고교리그 1 2 3차 리그 21게임에서 36포인트 29골 7어시스트 를 기록해 이 부문 1위 서영준은 34포인트 16골 18어시스트 로 2위에 랭크됐다. 또 윤준도 5위 29포인트 에 오르는 등 고대는 공격 랭킹 5위 이내의 선수를 세 명이나 뽑았다. 연세대는 지난달 수비수 위주의 스카우트를 발표해 양교가 확연하게 차이나는 선수 선발을 했다. 김희우 고려대 감독은 4년생인 이현승 박진규 안진휘 등 팀의 주축 공격수들이 모두 졸업하게 되면 공격력 약화가 예상된다. 그래서 5명의 포워드와 공격형 수비수 2명을 뽑았다 고 했다. 한편 이재현 연세대 총감독은 올해에는 양교가 스카우트에서 5대5로 균형을 이룬 것 같다 고 평가했다. 고려대가 5개 대학 중 가장 마지막으로 8명의 선수를 확정함에 따라 올해 고교생 중 36명의 아이스하키선수가 대학에 진학하게 됐다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000030,2013.11.09"
"아이스하키 박우상에 대한 소회,박우상의 시대 가 활짝 열렸다. 지난 7일 열린 한국 카자흐스탄 친선경기는 박우상에 의해 시작 박우상에 의해 끝난 경기였다. 그는 1라인 센터를 맡아 1피리어드부터 훨훨 날며 자신의 존재감을 유감없이 발휘했다. 카자흐스탄 친선전 골대앞에서 혼전 중 골리패드와 골대 사이로 슛을 밀어넣고있다. 예상보다 늦게 그의 시대가 왔다는 안타까움도 있지만 누구보다 반가운 마음이 앞선다. 박우상이 경성고등학교 3학년이던 10년 전 이맘 때로 기억된다. 당시 박우상은 김기성과 찰떡 호흡을 과시하며 경성고를 전관왕에 올려 놓은 유망주였다. 운이 좋게 필자는 연세대 진학이 확정됐던 박우상 부모와 저녁식사를 함께 할 기회가 있었다. 당시 연세대 윤성엽코치도 동석한 자리였다. 그 때 나는 아주 간곡하게 부탁 아닌 부탁을 했다. 연세대학에 만족하시지 말고 꼭 큰 무대에 도전하도록 해 주세요 라고. 아울러 윤성엽 코치에게도 정기전도 중요하지만 1년 후에는 꼭 해외로 내보내 달라 고 했다. 이후 박우상은 연세대학 4년을 대학 에이스로 자리매김했다. 이후에는 안양 한라에 입단 팀을 아시아리그 정상에 올려놓는 등 실력을 유감없이 발휘했다. 하지만 해외 진출 소식은 없었다. 정말 안타까웠다. 그러던 3년 전 박우상은 영국으로 갔다. 군에 입대하기 전 뭔가를 하고 싶었기 때문이었다. 박우상은 영국 EIHL 코벤트리 블레이즈에서 1년 간 뛰어 43게임에서 24포인트를 기록 성공적인 해외무대를 장식했다. 그 후 상무에 입대한 박우상은 아시아리그에서 다시 활약하게 되면서 심리적인 안정감을 되찾고 있는 것이다. 무엇보다도 선수 생활을 중단해야하는 압박감을 떨친 것이 그가 화려하게 제2의 전성기를 맞게 된 이유다. 박우상은 김한성 경기고 코치 이후 한국 하키가 배출한 가장 체격이 좋은 공격수다. 그 누구보다도 큰 무대에서 성공할 가능성이 큰 선수다. 한국 야구는 박찬호 이후 많은 선수를 메이저리그로 내보냈다. 골프도 박세리 이후 LPGA를 석권했다. 선구자가 나오기 전까지는 모든 것이 어렵게 느껴진다. 어느 길로 가야할 지 방법도 모르는 데다 기득권을 놓고 도전하기는 쉽지 않다. 그러나 도전이 성공하면 후배들에게 남겨주는 선물은 엄청나다. 만약 박찬호가 없었다면 박세리가 없었다면 야구와 골프의 오늘은 없었을 것이다. 이제 야구와 골프는 당당히 세계를 주름잡는 종목이 됐다. 아이스하키는 60 70년대 인기 종목의 영예를 계승하지 못했다. 유망주들이 현실에 안주했기 때문이다. 그 결과는 어떤가 박우상이 멈추지 않고 도전하는 모습을 보고 싶다. 그는 파이오니아의 자질이 충분한 체격에 소프트웨어까지 갖춘 보기드문 선수이기 때문이다. 이제부터라도 아이스하키의 도전은 계속돼야 한다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000031,2013.11.09"
"아이스하키 대학 스카우트 분석탈락자가 생겼다.,경성고등학교 송형철 아이스하키도 이제는 대학에 진학하지 못하는 선수가 배출되는 종목이 됐다. 9일 고려대학교가 2014년 체육특기 신입생 합격자 발표를 함으로써 5개대학 신입생의 윤곽이 드러났다. 본사가 확인한 자료에 따르면 가장 먼저 합격자를 발표한 연세대학을 비롯해 경희대 한양대 광운대 고려대가 각각 뽑은 아이스하키 특기생은 모두 36명이다. 따라서 내년 2월 고교를 졸업하는 총 47명 중에서 대학 진학을 하지 못하는 선수의 수는 10명 안팎이 될 전망이다. 그러나 탈락자 중에서는 일반전형으로도 진학이 가능하기 때문에 그 수는 더 줄어들 수도 있다. 스카우트 결과를 보면 대학 최강의 전력을 구축하고 있는 연세대학은 정종현 송형철 이상 디펜스 경성고 허진영 오펜스 경복고 김권영 골리 선덕고 가 돋보인다. 최시영 등 4년생 주력수비수가 대거 졸업하는 연세대학은 수비수 보강에 주력했다. 표 참조 경복고등학교 신동철 이현승 등 4년생 공격 3인방이 졸업하는 고려대는 공격력 보완이 두드러진다. 고교 최고의 골잡이 김민철 중동고 과 스피드와 스케이팅이 좋은 신동철 경복고 장용원 선덕고 윤준 보성고 김도형 광성고 을 뽑았다. 또 수비수인 서영준 보성고 과 서경준 경기고 은 공격 가담능력이 뛰어나다. 고려대와 연세대가 예상대로 특급 선수를 선발한 가운데 한양대 경희대 광운대도 잠재력 있는 선수를 확보했다. 한양대학은 고교 골리 트리오 중의 한명인 중동고 골리 백승찬과 수비수 배병준 경복고 등을 합격자 명단에 올려 나름대로 짭짤한 수확을 했다. 그러나 배병준은 경희대와 광운대에도 복수 합격해 향후 행보가 주목된다. 경희대와 광운대도 1m86의 유망주 김현준 보성고 등을 중복 합격시켜 놓고 경쟁하게 됐다. 중복 합격자들이 어떤 대학을 선택할 것인가에 따라 한양대 경희대 광운대는 변화가 예상된다. 한 선수가 최대 5개 대학에 지원할 수 있도록 한 새로운 특기생 선발제도는 부분적으로 환영받을 만 하다. 그러나 중복합격한 선수와 예비합격자를 낸 선수간의 새로운 담합여부도 발생할 수 있다는 점에서 개선 여지가 있다. 아이스하키는 선수의 수가 적은데다 한 곳에서 대부분의 경기를 치르는 탓에 선수 학부형들끼리 아주 가깝게 지낸다. 따라서 정보가 쉽게 공유되는 종목의 특성이 있다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000032,2013.11.10"
"아이스하키 테스트위드 해트트릭 안양 한라 승리,1라인 승격을 기다려 온 것일까. 안양 한라 외국인 선수 마이크 테스트위드 26 가 시즌 첫 해트트릭을 기록하며 팀 승리를 이끌었다. 한라는 11일 안양링크에서 열린 2013 2014 아시아리그 아이스하키 강원 하이원과의 홈경기에서 테스트위드가 혼자 5포인트 3골 2어시스트 를 올리는 기염을 토해 5대2로 낙승했다. 이날 승리로 한라는 승점 3점을 추가해 29점으로 단독 4위를 굳게 지켰다. 순위 상승을 꿈꿨던 하이원은 24점으로 5위에 제자리 걸음했다. 성급한 팬들은 11월이 들며 테스트위드의 교체를 들먹였다. 그는 체격은 좋지만 득점력이 떨어진다는 이유. 자신에게 드리워진 그림자를 느낀 것처럼 테스트위드는 이날 주니어 선수들처럼 뛰어다녔다. 이날 처음 브락 라던스키와 같은조에 1라인으로 투입된 것에 고무된 듯 했다. 테스트위드는 1피리어드 12분쯤 이영준의 첫골을 어시스트하면서 득점포에 시동을 걸었다. 1 0으로 앞서나간 한라는 2피리어드 시작하자마자 테스트위드가 라던스키 우드로 연결된 퍽을 밀어 넣어 첫골을 뽑아냈다. 3분쯤에는 라던스키에게 어시스트로 세번째 포인트를 기록한 테스트위드는 팀이 3 2로 추격당하던 3피리어드 8분 쯤 끝장을 냈다. 테스트위드는 라던스키의 패스를 두번째 골로 연결해 승리를 확인 하고 나서는 15분 쯤 파워플레이에서 라던스키 이영준의 패스를 세번째 골로 마무리하면서 첫 해트트릭을 자축했다. 한라는 이날 터진 5골을 모두 1라인에서 뽑아내 외국인 선수 세 명 테스트위드 라던스키 디멘 을 같은 조로 투입하는 효과를 확실하게 누렸다. 하이원은 허리통증이 있는 송동환을 2라인으로 내리고 힘좋은 이시카와를 1라인으로 올리는 변칙 전술로 맞섰지만 테스트위드 라던스키의 새 콤비 플레이에 둑이 무너지듯 골문이 무너져 완패했다. 1m91cm의 장신 공격수인 테스트위드는 미국 콜로라도대학 출신으로 AHL에서 3년간 활약한 뒤 올해 한라로 이적했다. AHL에서 170경기에 출장 73포인트 34골 39어시스트 를 기록했다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000033,2013.11.10"
"아이스하키 티모가 뽑은 유망주는,이 선수들을 주목하라 . U 18 대표선수들을 직접 선발하고 지도했던 푸른눈의 지도자 티모 투오미 53 가 지난 5일 출국했다. 하키뉴스 코리아는 훈련 기간 중 투오미감독에게 앞으로 기대되는 유망주 7명 공격수 4명 수비수 3명 을 추전해 줄 것을 요청했다. 공 수 3명씩 추천을 해 줄 것을 요청했으나 그는 좋은 공격수가 많다 면서 4명을 선정해 줬다. 투오미감독은 한국 선수들은 전반적으로 스케이팅 등 기본기가 좋다 면서 그러나 많은 선수들이 게임에 이기려는 생각 보다는 게임을 잘 하려는 생각을 갖고 있다 고 지적했다. 아울러 게임은 이기려고 하는 것이지 멋진 게임을 보여주기 위해 하는 것이 아니다 라고 주장했다. 그는 또 게임을 이기기 위해서는 찬스가 오면 주저없이 슛을 쏴야 한다. 슛은 언제 어디서든 상대가 예상하지 못하도록 쏴야한다 고 덧붙였다. 특히 공격은 우리 선수가 퍽을 잡는 순간부터 골대 앞으로 전진하는 것 이라고 못박았다. 티모 투오미감독이 선정한 유망선수 7명의 장단점을 살펴봤다. 투오미감독은 이들의 장점과 단점에 대해 세밀하게 분석을 해 놓고 있었다. 공격수 최운재 경성고 2 장점 네트쪽으로 대시를 잘 한다. 자신의 라인에서 압도적이다. 스피드도 좋고 특히 코너에서 상대수비를 뚫고 빠져나오는 능력이 탁월하다. 단점 스케이팅의 스트라이드가 짧다. 더 길게 글라이딩을 해야 한다. 그러면 스피드가 더 날 것이다. 이재민 경기고 2 장점 포첵과 드리블 시 퍽 방어를 잘한다. 일다일 능력이 있으며 골대로 잘 대시한다. 스케이팅 슛 드리블을 고루 잘한다. 단점 더 스피드가 필요하다. 없이 없을 때 수비위치를 잘못 선정할 때가 있다. 공격시에 끝까지 집중할 필요가 있다. 정형수 경기고 2 장점 게임 상황을 잘 읽는 선수다. 오펜스 성향이 아주 강해 좋다. 슛도 좋고 회전 등 스케이팅이 탁월하다. 단점 힘을 더 길러야 한다. 공격시 좀 더 움직여야 할 것이다. 조성식 경복고 2 장점 훈련태도가 아주 좋다. 뭐든 배우려고 노력한다. 움직임이나 속임동작 스케이팅 퍽 핸들링 등 두루 좋은 선수다. 단점 찬스 때 슛을 쏠 것인지 패스를 할 것인지 좀 더 빠른 결정을 내려야 한다. 찬수가 많지만 슛을 잘 안쏜다. 코너로 퍽을 몰지 말고 네트쪽으로 몰아가라. 수비수 기정현 선덕고 2 장점 집중력이 좋고 상황을 잘 읽는다. 수비수가 갖춰야 할 패싱 능력과 위치선정을 잘 한다. 특히 배우려는 자세가 아주 좋다. 단점 스스로 게임을 풀어나가는 능력을 키워야 한다. 사이즈도 좀 더 컸으면 좋겠다. 송형철 경성고 3 장점 안정적이고 스케이팅이 좋다. 게임을 잘 읽고 있으며 공격수와의 간격을 잘 유지한다. 스틱핸들링도 탁월하다. 단점 좀 더 강한 슛과 정확한 패스를 할 수 있었으면 좋겠다. 김진수 중동고 2 장점 자세가 좋고 곡선 스케이팅이 탁월하다. 슛이 좋아 공격수를 잘 도와 준다. 스케이팅이 빠른 것도 주목할 만 하다. 장래가 아주 밝다. 다음 레벨로 쉽게 옮겨 갈 것이다. 단점 패스 정확도를 높여야 한다. 집중력도 좀 더 늘려야 한다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000034,2013.11.11"
"아이스하키 신소정 2연속 셧아웃 승. 리그 방어율 1위.,사진제공 대한아이스하키협회 신소정 23. StFX대 이 캐나다 대학1부리그 CIS 에서 2게임 연속 완봉승을 기록했다. 신소정은 11일 한국시간 캐나다 뉴브런즈윅주 색빌에서 열린 마운트 앨리슨대 MTA 와의 2013 14 캐나다 여자대학 1부리그 CIS 원정 경기에서 60분 간 골문을 지켜 6 0 승리의 수훈 갑이 됐다. 지난 4일 UPEI대와의 홈 경기에 이은 2경기 연속 셧아웃이다. 이로써 신소정은 캐나다에서 4연승을 기록하면서 경기당 실점율 GAA 을 0.75 240분 3골 로 낮췄다. 신소정의 기록 0.75는 규정 출전 시간 팀이 치른 경기의 1 3 을 채운CIS 전체 33개 팀 골리 가운데 가장 좋은 것이다. 이날 경기 종료를 알리는 버저가 울리자 동료들은 일제히 신소정을 둘러싸고 2연속 셧아웃을 축하했다. StFX는 7연승을 달리며 애틀랜틱 유니버시티 스포츠 AUS 디비전 단독 1위를 지켰다. 신소정은 2경기 연속 셧아웃보다 안정되고 자신감있게 경기를 치를 수 있게 됐다는 점이 기분이 좋다. 동료와 코칭스태프들로부터 신뢰도 높아진 것 같다”고 했다. 신소정은 또 “팀 전력이 좋아 골을 허용해도 상관없다는 생각으로 자신감있게 경기를 하니 좋은 결과가 나오는 것 같다. 캐나다의 낯선 스타일에 적응하기 쉽지 않았는데 이제 한결 편안하게 경기를 진행할 수 있게 됐다”고 덧붙였다. StFX대는 17일 UPEI대와 정규시즌 8차전을 치른다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000035,2013.11.11"
"아이스하키 베일 벗은 웨이브즈 연대에 패배.,웨이브즈 이승엽이 연대 이성진의 슛을 막아내고있다. 국내 유일의 실업팀 웨이브즈가 베일을 벗었다. 그러나 팀 전력은 연세대를 앞서지 못했다. 독립구단 웨이브즈는 11일 목동링크에서 개막한 2013코리아 아이스하키리그에서 연세대에 도전장을 던졌으나 1 5로 무릎을 꿇었다. 연세대는 강윤석이 맹활약 2년 만의 패권 탈환에 도전하게 됐다. 웨이브즈는 골리 이승엽이 활약했지만 역부족이었다. 앞서 벌어진 경기에서는 고려대가 1피리어드에만 4골을 뽑아내는 공격진의 활약을 앞세워 한양대를 14대0으로 대파했다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000036,2013.11.11"
"아이스하키 웨이브즈의 실력은 대학 중 ,아이스하키 독립팀 웨이브즈가 뚜껑을 열었다. 웨이브즈는 지난 11일 목동링크에서 개막한 2013 코리아 아이스하키리그 경기에서 연세대에 1대5로 패했다. 웨이브즈는 1피리어드까지는 연세대와 1 1로 팽팽하게 맞섰으나 2피리어드부터 체력의 한계를 드러내면서 무너졌다. 이재현 연세대총감독은 웨이브즈가 연세대와 고려대를 잡기에는 부족해 보이지만 체력적인 면이 보강된다면 다른 대학과의 경기는 해볼만 할 것 이라고 했다. 특히 수문장으로 나선 이승엽은 수차례 연세대의 날카로운 슛을 막아내 당장 대학에서 뛰어도 손색이 없다는 평가다. 이번대회에 등록된 웨이브즈의 엔트리를 보면 김민규 방승환 윤국일 이상 하이원 김홍일 한라 등 국가대표를 지낸 선수가 다수 포함돼 있다. 청소년대표까지 포함할 경우에는 대부분 선수가 태극마크를 달았던 선수들이다. 시간이 흐를수록 실력을 발휘할 것으로 보인다. 특히 김동연 김현민 이상 연세대 강다니엘 일본 토요대 이상 공격수 김민규 하이원 한구용 연세대 으로 구성된 1라인의 실력은 전혀 녹슬지 않았다. 대학팀들이 방심할 경우 일격을 맞을 수도 있다. 이승엽은 고려대 재학 시절 기대를 모았던 유망주였으나 감독과의 불화로 불행하게 팀을 떠났던 선수다. 학교를 자퇴한 후 군에 입대했고 제대 후 하키에 대한 미련을 버리지 못해 링크로 돌아왔다. 팀내 최고령 선수인 윤국일 39 도 이날 자로 잰듯한 패스를 선보여 보는 이들을 감탄하게 했다. 선수 겸 코치를 맡고 있는 김홍일은 선수들이 점점 경기감각을 회복하고 있어서 다행 이라면서 우리팀 선수들은 저마다 사연을 갖고 있다. 이들이 아이스하키 저변을 넓히는데 도움이 됐으면 좋겠다 고 했다. 김코치는 첫 경기를 치르고 난 뒤 4 5명의 후배들이 뛰고 싶다는 뜻을 전해 왔다. 이번 대회가 끝나고 나면 한층 선수층이 두터워 질 것 이라고 예상했다. 지난해 창단한 웨이브즈는 클럽팀 운영으로 얻은 수익금과 독지가들의 후원으로 운영되고 있다. 야구에 대한 미련을 버리지 못한 선수들을 모아 기회를 주고 있는 고양 원더스를 롤모델로 힘찬 날갯짓을 하고 있는 것이다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000037,2013.11.12"
"아이스하키 연세 고려 나란히 2승,연세대 윤상원이 한양대 수비 사이로 드리블하고 있다. 고려대와 연세대가 나란히 2연승을 거두고 양팀이 우승 전선으로 다가섰다. 고려대는 12일 목동링크에서 벌어진 경희대와의 2013코리아리그 아이스하키 2일째 경기에서 주전 전원의 고른 활약에 힙입어 9대1로 승리했다. 이어 벌어진 경기에서는 연세대가 한양대를 3대1로 이겨 역시 2연승을 기록했다. 양팀은 15일 사실상 대회 우승을 놓고 격돌한다. 경희대는 1패 한양대는 2패를 기록하게 됐다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000038,2013.11.12"
"아이스하키 웨이브즈 파도 고려대를 넘었다.,웨이브즈 함정우 주장 가 네번째 골을 성공시키고 있다. 아이스하키 독립팀 웨이브즈의 파도에 고려대가 무너졌다. 웨이브즈는 14일 목동링크에서 벌어진 2013 코리아컵 아이스하키대회 사흘째 경기에서 현직 체육교사 김현민 1골 1어시스트 과 함정우 2골 의 활약을 앞세워 대회 2연패를 노리던 고려대를 4대1로 제압했다. 웨이브즈는 1승1패를 기록 공동우승의 꿈에 부풀었고 고려대는 2승 후 첫 패전을 기록했다. 얼음판에 몰아친 파도는 매서웠다. 때로는 강하게 때로는 여유있게 몰아친 파도는 아이스하키가 너무 좋아 모여든 젊은 피들이 만든 초력빛 물결이었다. 그 싱싱한 파도는 경기 초반부터 몰아쳤다. 전력상 약세가 예상됐던 웨이브즈는 1피리어드 1분4초 만에 속공에 나서 김태호 김현민으로 이어진 절묘한 패스를 김동연이 방향을 슬쩍 바꿔 고대 골망을 갈랐다. 고려대는 상대의 기습에 즉각 반격에 나서 2분 뒤인 3분쯤 주장 이현승이 동점골을 뽑아내 승부를 팽팽하게 가져갔다. 웨이브즈 윤국일이 드리블을 하고있다. 그러나 일진 일퇴의 공방전은 1피리어드 후반에 완전히 끝났다. 웨이브즈는 15분 쯤 최고령 선수인 윤국일 39 의 패스를 함정우가 네트에 꽂아 넣어 2 1로 앞서 나갔고 18분에는 파워플레이에서 김현민이 추가골을 뽑아내 3 1로 리드했다. 2피리어드부터 웨이브즈는 고려대의 공세를 침착하게 막아낸 골리 이승엽의 선방에 번번이 위기를 벗어나 3 1의 리드를 지키면서 승운을 불러들였다. 웨이브즈는 3피리어드 종료 3분여를 남기고는 함정우가 승부의 쐐기를 박는 추가골을 뽑아내며 이번대회 최고의 이변을 연출했다. 고려대는 선배였던 이승엽의 선방에 슛팅 찬스에서 퍽을 돌리다가 득점기회를 놓친 것이 패인이었다. 2009년 고려대에 입학했지만 코칭스탭과의 불화로 이듬해 운동을 접고 군에 자원입대했던 예비군 이승엽은 이날 40개의 슛을 막아내 후배들을 울렸다. 웨이브즈의 슛은 20개였다. 자신의 탄생연도 74번을 등에 단 최고참 윤국일은 이날 어시스트로 역대 최고령 포인트를 기록했다. 한편 앞서 열린 경기에서는 한양대가 경희대를 4대1로 물리쳤다. 고려대는 15일 오후 6시 연세대와 시즌 네번째 맞대결을 펼친다.,https://sports.news.naver.com/news.nhn?oid=445&aid=0000000039,2013.11.14"
